year,month,online_sale_offers,weekend,morning,evening,night,product_name,item_price,category,total_amount,publication,profit_inr,cost_price,profit_per_unit
2019,5,0,0,0,1,0,35,248,2,288,70,44,203,44
2019,5,0,0,0,0,1,242,184,2,274,70,33,150,33
2019,5,0,0,0,0,0,154,250,2,390,70,45,205,45
2019,5,0,0,1,0,0,154,250,2,390,70,45,205,45
2019,5,0,0,1,0,0,2,285,1,375,4,48,236,48
2019,5,0,0,1,0,0,102,198,2,288,70,35,162,35
2019,5,0,0,0,0,0,102,198,2,288,70,35,162,35
2019,5,0,0,0,0,0,205,97,2,187,70,17,79,17
2019,5,0,0,0,0,0,102,198,2,288,70,35,162,35
2019,5,0,0,0,0,0,205,97,2,187,70,17,79,17
2019,5,0,0,0,1,0,102,198,2,288,70,35,162,35
2019,5,0,0,0,0,1,139,180,2,230,70,32,147,32
2019,5,0,0,0,0,1,80,180,2,230,67,32,147,32
2019,5,0,0,0,0,1,124,395,1,445,117,67,327,67
2019,5,0,0,0,0,1,90,111,2,161,70,19,91,19
2019,5,0,0,1,0,0,102,198,2,248,70,35,162,35
2019,5,0,0,1,0,0,42,192,2,242,70,34,157,34
2019,5,0,0,1,0,0,183,150,2,200,70,27,123,27
2019,5,0,0,1,0,0,237,108,2,158,70,19,88,19
2019,5,0,0,1,0,0,102,198,2,248,70,35,162,35
2019,5,0,0,1,0,0,207,91,2,141,70,16,74,16
2019,5,0,0,1,0,0,42,192,2,242,70,34,157,34
2019,5,0,0,1,0,0,42,192,2,242,70,34,157,34
2019,5,0,0,1,0,0,207,91,2,141,70,16,74,16
2019,5,0,0,1,0,0,80,180,2,230,67,32,147,32
2019,5,0,0,1,0,0,183,150,2,200,70,27,123,27
2019,5,0,0,1,0,0,80,180,2,230,67,32,147,32
2019,5,0,0,1,0,0,80,180,2,230,67,32,147,32
2019,5,0,0,1,0,0,100,320,1,370,2,54,265,54
2019,5,0,0,0,0,0,240,88,2,138,70,15,72,15
2019,5,0,0,0,0,0,80,180,2,230,67,32,147,32
2019,5,0,0,0,0,0,42,192,2,242,70,34,157,34
2019,5,0,0,0,0,0,205,97,2,147,70,17,79,17
2019,5,0,0,0,0,0,205,97,2,147,70,17,79,17
2019,5,0,0,0,0,0,42,192,2,242,70,34,157,34
2019,5,0,0,0,0,0,242,184,2,234,70,33,150,33
2019,5,0,0,0,0,0,250,149,2,199,116,26,122,26
2019,5,0,0,0,0,0,250,149,2,199,116,26,122,26
2019,5,0,0,0,0,0,90,111,2,161,70,19,91,19
2019,5,0,0,0,0,0,242,184,2,234,70,33,150,33
2019,5,0,0,0,0,0,90,111,2,161,70,19,91,19
2019,5,0,0,0,0,1,102,198,2,248,70,35,162,35
2019,5,0,0,0,0,1,212,129,2,179,70,23,105,23
2019,5,0,0,0,0,1,90,111,2,161,70,19,91,19
2019,5,0,0,0,0,1,124,395,1,445,117,67,327,67
2019,5,0,0,1,0,0,248,185,2,235,70,33,151,33
2019,5,0,0,1,0,0,90,111,2,161,70,19,91,19
2019,5,0,0,1,0,0,237,108,2,158,70,19,88,19
2019,5,0,0,1,0,0,80,360,2,410,67,64,295,32
2019,5,0,0,1,0,0,80,180,2,230,67,32,147,32
2019,5,0,0,1,0,0,248,185,2,235,70,33,151,33
2019,5,0,0,1,0,0,201,200,0,250,26,26,174,26
2019,5,0,0,1,0,0,93,634,1,734,59,107,526,107
2019,5,0,0,1,0,0,212,129,2,157,70,23,105,23
2019,5,0,0,1,0,0,237,108,2,129,70,19,88,19
2019,5,0,0,1,0,0,80,180,2,230,67,32,147,32
2019,5,0,0,1,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,0,0,0,242,184,2,234,70,33,150,33
2019,5,0,0,0,0,0,242,184,2,234,70,33,150,33
2019,5,0,0,0,0,0,80,180,2,230,67,32,147,32
2019,5,0,0,0,0,0,237,108,2,158,70,19,88,19
2019,5,0,0,0,0,0,242,184,2,234,70,33,150,33
2019,5,0,0,0,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,0,0,0,90,111,2,161,70,19,91,19
2019,5,0,0,0,0,0,90,111,2,161,70,19,91,19
2019,5,0,0,0,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,0,0,0,248,185,2,235,70,33,151,33
2019,5,0,0,0,0,0,248,185,2,235,70,33,151,33
2019,5,0,0,0,1,0,42,192,2,242,70,34,157,34
2019,5,0,0,0,1,0,248,185,2,235,70,33,151,33
2019,5,0,0,0,1,0,237,108,2,158,70,19,88,19
2019,5,0,0,0,1,0,80,180,2,230,67,32,147,32
2019,5,0,0,0,1,0,102,198,2,248,70,35,162,35
2019,5,0,0,0,1,0,102,198,2,248,70,35,162,35
2019,5,0,0,0,0,1,138,285,2,335,70,51,233,51
2019,5,0,0,0,0,1,240,88,2,138,70,15,72,15
2019,5,0,0,0,0,1,124,395,1,445,117,67,327,67
2019,5,0,0,0,0,1,80,180,2,204,67,32,147,32
2019,5,0,0,0,0,1,242,184,2,209,70,33,150,33
2019,5,0,0,1,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,1,0,0,205,485,2,585,70,87,397,17
2019,5,0,0,1,0,0,27,500,0,550,84,65,435,65
2019,5,0,0,1,0,0,80,180,2,230,67,32,147,32
2019,5,0,0,1,0,0,80,360,2,410,67,64,295,32
2019,5,0,0,0,0,0,201,200,0,250,26,26,174,26
2019,5,0,0,0,0,0,139,180,2,230,70,32,147,32
2019,5,0,0,0,0,0,139,180,2,230,70,32,147,32
2019,5,0,0,0,0,0,1,420,1,470,54,71,348,71
2019,5,0,0,0,1,0,27,500,0,550,84,65,435,65
2019,5,0,0,0,1,0,27,500,0,550,84,65,435,65
2019,5,0,0,0,0,1,27,500,0,550,84,65,435,65
2019,5,0,0,0,0,1,23,220,2,270,71,39,180,39
2019,5,0,0,0,0,1,122,320,1,346,61,54,265,54
2019,5,0,0,0,0,1,124,395,1,418,117,67,327,67
2019,5,0,0,0,0,1,212,129,2,179,70,23,105,23
2019,5,0,0,0,0,1,207,91,2,141,70,16,74,16
2019,5,0,0,0,0,1,23,220,2,270,71,39,180,39
2019,5,0,0,0,0,1,181,899,0,999,98,116,782,116
2019,5,0,0,0,0,1,212,258,2,308,70,46,211,23
2019,5,0,0,1,0,0,124,395,1,416,117,67,327,67
2019,5,0,0,1,0,0,122,320,1,348,61,54,265,54
2019,5,0,0,1,0,0,67,515,1,615,59,87,427,87
2019,5,0,0,1,0,0,139,180,2,230,70,32,147,32
2019,5,0,0,1,0,0,207,91,2,141,70,16,74,16
2019,5,0,0,0,0,0,97,550,1,650,64,93,456,93
2019,5,0,0,0,1,0,139,180,2,230,70,32,147,32
2019,5,0,0,0,1,0,207,91,2,141,70,16,74,16
2019,5,0,0,0,0,1,242,184,2,234,70,33,150,33
2019,5,0,0,1,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,1,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,1,0,0,139,180,2,230,70,32,147,32
2019,5,0,0,1,0,0,181,899,0,999,98,116,782,116
2019,5,0,0,1,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,1,0,0,138,285,2,313,70,51,233,51
2019,5,0,0,1,0,0,207,91,2,112,70,16,74,16
2019,5,0,0,0,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,0,0,0,42,192,2,242,70,34,157,34
2019,5,0,0,0,1,0,201,200,0,250,26,26,174,26
2019,5,0,0,0,1,0,23,220,2,270,71,39,180,39
2019,5,0,0,0,0,1,250,149,2,199,116,26,122,26
2019,5,0,0,0,0,1,105,145,2,195,70,26,118,26
2019,5,0,0,0,0,1,23,220,2,270,71,39,180,39
2019,5,0,0,0,0,1,106,160,2,210,70,28,131,28
2019,5,0,0,0,0,1,205,97,2,147,70,17,79,17
2019,5,0,0,0,0,1,207,91,2,141,70,16,74,16
2019,5,0,0,0,0,1,23,220,2,270,71,39,180,39
2019,5,0,0,1,0,0,237,108,2,158,70,19,88,19
2019,5,0,0,0,0,0,106,160,2,210,70,28,131,28
2019,5,0,0,0,0,0,237,108,2,131,70,19,88,19
2019,5,0,0,0,0,0,138,285,2,311,70,51,233,51
2019,5,0,0,0,0,0,207,91,2,141,70,16,74,16
2019,5,0,0,0,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,0,1,0,154,250,2,300,70,45,205,45
2019,5,0,0,0,1,0,122,320,1,345,61,54,265,54
2019,5,0,0,0,1,0,124,395,1,419,117,67,327,67
2019,5,0,0,0,0,1,240,88,2,138,70,15,72,15
2019,5,0,0,0,0,1,181,899,0,999,98,116,782,116
2019,5,0,0,0,0,1,201,200,0,250,26,26,174,26
2019,5,0,0,0,0,1,80,180,2,230,67,32,147,32
2019,5,0,0,1,0,0,240,88,2,138,70,15,72,15
2019,5,0,0,0,0,0,205,97,2,147,70,17,79,17
2019,5,0,0,0,0,0,237,108,2,158,70,19,88,19
2019,5,0,0,0,0,0,90,111,2,161,70,19,91,19
2019,5,0,0,0,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,0,1,0,122,320,1,370,61,54,265,54
2019,5,0,0,0,1,0,139,180,2,230,70,32,147,32
2019,5,0,0,0,1,0,201,200,0,250,26,26,174,26
2019,5,0,0,0,1,0,138,285,2,335,70,51,233,51
2019,5,0,0,0,0,1,139,180,2,230,70,32,147,32
2019,5,0,0,0,0,1,212,129,2,179,70,23,105,23
2019,5,0,0,0,0,1,97,550,1,650,64,93,456,93
2019,5,0,0,0,0,1,118,499,1,549,66,84,414,84
2019,5,0,0,0,0,1,122,320,1,370,61,54,265,54
2019,5,0,0,1,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,1,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,1,0,0,183,150,2,200,70,27,123,27
2019,5,0,0,1,0,0,122,320,1,370,61,54,265,54
2019,5,0,0,0,0,0,124,395,1,445,117,67,327,67
2019,5,0,0,0,0,0,23,220,2,270,71,39,180,39
2019,5,0,0,0,0,0,135,142,2,192,83,25,116,25
2019,5,0,0,0,0,0,242,184,2,234,70,33,150,33
2019,5,0,0,0,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,0,0,0,23,220,2,270,71,39,180,39
2019,5,0,0,0,0,1,242,184,2,234,70,33,150,33
2019,5,0,0,0,0,1,205,97,2,147,70,17,79,17
2019,5,0,0,0,0,1,207,91,2,141,70,16,74,16
2019,5,0,0,1,0,0,205,97,2,147,70,17,79,17
2019,5,0,0,0,0,0,41,381,2,431,70,68,312,68
2019,5,0,0,0,0,0,80,180,2,230,67,32,147,32
2019,5,0,0,0,0,0,80,180,2,230,67,32,147,32
2019,5,0,0,0,0,0,124,395,1,445,117,67,327,67
2019,5,0,0,0,1,0,80,360,2,410,67,64,295,32
2019,5,0,0,0,0,1,138,285,2,335,70,51,233,51
2019,5,0,0,0,0,1,42,192,2,242,70,34,157,34
2019,5,0,0,0,0,1,42,192,2,242,70,34,157,34
2019,5,0,0,0,0,1,102,198,2,248,70,35,162,35
2019,5,0,0,0,0,1,237,108,2,158,70,19,88,19
2019,5,0,0,0,0,1,80,180,2,230,67,32,147,32
2019,5,0,0,0,0,1,1,420,1,470,54,71,348,71
2019,5,0,0,0,0,1,90,111,2,161,70,19,91,19
2019,5,0,0,0,0,1,80,180,2,230,67,32,147,32
2019,5,0,0,1,0,0,237,108,2,158,70,19,88,19
2019,5,0,0,1,0,0,207,91,2,141,70,16,74,16
2019,5,0,0,1,0,0,124,395,1,445,117,67,327,67
2019,5,0,0,1,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,1,0,0,138,570,2,620,70,102,467,51
2019,5,0,0,1,0,0,201,200,0,250,26,26,174,26
2019,5,0,0,1,0,0,90,111,2,161,70,19,91,19
2019,5,0,0,1,0,0,237,108,2,158,70,19,88,19
2019,5,0,0,1,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,1,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,0,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,0,0,0,212,129,2,179,70,23,105,23
2019,5,0,0,0,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,0,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,0,0,0,138,285,2,335,70,51,233,51
2019,5,0,0,0,1,0,138,285,2,335,70,51,233,51
2019,5,0,0,0,0,1,124,395,1,442,117,67,327,67
2019,5,0,0,0,0,1,122,320,1,372,61,54,265,54
2019,5,0,0,0,0,1,237,108,2,131,70,19,88,19
2019,5,0,0,0,0,1,205,97,2,123,70,17,79,17
2019,5,0,0,0,0,1,207,91,2,112,70,16,74,16
2019,5,0,0,0,0,1,138,285,2,313,70,51,233,51
2019,5,0,0,0,0,1,183,150,2,200,70,27,123,27
2019,5,0,0,0,0,1,138,285,2,335,70,51,233,51
2019,5,0,0,1,0,0,237,108,2,158,70,19,88,19
2019,5,0,0,1,0,0,205,97,2,164,70,17,79,17
2019,5,0,0,0,0,0,207,91,2,158,70,16,74,16
2019,5,0,0,0,0,0,102,198,2,265,70,35,162,35
2019,5,0,0,0,0,1,139,180,2,247,70,32,147,32
2019,5,0,0,0,0,1,201,200,0,267,26,26,174,26
2019,5,0,0,1,0,0,139,180,2,247,70,32,147,32
2019,5,0,0,0,0,0,181,899,0,1016,98,116,782,116
2019,5,1,0,0,0,1,203,385,0,452,91,50,334,50
2019,5,1,0,0,0,1,238,120,2,187,70,21,98,21
2019,5,1,0,0,0,1,139,360,2,427,70,64,295,32
2019,5,1,0,0,0,1,181,899,0,1016,98,116,782,116
2019,5,1,0,1,0,0,135,142,2,209,83,25,116,25
2019,5,1,0,1,0,0,237,108,2,143,70,19,88,19
2019,5,1,0,1,0,0,207,91,2,122,70,16,74,16
2019,5,1,0,1,0,0,122,320,1,381,61,54,265,54
2019,5,1,0,1,0,0,124,395,1,450,117,67,327,67
2019,5,1,0,0,0,0,201,200,0,267,26,26,174,26
2019,5,1,0,0,1,0,237,108,2,175,70,19,88,19
2019,5,1,0,0,0,1,80,180,2,247,67,32,147,32
2019,5,1,0,0,0,1,80,180,2,247,67,32,147,32
2019,5,1,0,0,0,1,244,408,2,475,76,73,334,73
2019,5,1,0,1,0,0,207,91,2,158,70,16,74,16
2019,5,1,0,1,0,0,207,91,2,158,70,16,74,16
2019,5,1,0,1,0,0,80,360,2,427,67,64,295,32
2019,5,1,0,0,0,0,80,180,2,247,67,32,147,32
2019,5,1,0,0,0,0,80,180,2,247,67,32,147,32
2019,5,1,0,0,0,0,80,180,2,247,67,32,147,32
2019,5,1,0,0,0,0,242,184,2,251,70,33,150,33
2019,5,1,0,0,0,0,80,180,2,247,67,32,147,32
2019,5,1,0,0,1,0,138,285,2,352,70,51,233,51
2019,5,1,0,0,1,0,242,184,2,251,70,33,150,33
2019,5,1,0,1,0,0,42,192,2,259,70,34,157,34
2019,5,1,0,1,0,0,42,192,2,259,70,34,157,34
2019,5,1,0,1,0,0,139,180,2,247,70,32,147,32
2019,5,1,0,1,0,0,242,184,2,251,70,33,150,33
2019,5,1,0,1,0,0,42,192,2,259,70,34,157,34
2019,5,1,0,0,0,0,122,320,1,387,61,54,265,54
2019,5,1,0,0,0,0,42,192,2,259,70,34,157,34
2019,5,1,0,0,0,0,34,155,2,222,71,27,127,27
2019,5,1,0,0,0,0,80,180,2,247,67,32,147,32
2019,5,1,0,0,0,0,138,285,2,352,70,51,233,51
2019,5,1,0,0,1,0,122,320,1,387,61,54,265,54
2019,5,1,0,0,0,1,102,198,2,265,70,35,162,35
2019,5,1,0,0,0,1,237,108,2,175,70,19,88,19
2019,5,1,0,0,0,1,238,120,2,187,70,21,98,21
2019,5,1,0,1,0,0,42,192,2,259,70,34,157,34
2019,5,1,0,1,0,0,42,192,2,259,70,34,157,34
2019,5,1,0,1,0,0,42,192,2,259,70,34,157,34
2019,5,1,0,0,0,0,42,192,2,259,70,34,157,34
2019,5,1,0,0,1,0,204,550,0,667,69,71,478,71
2019,5,1,0,0,0,1,124,395,1,451,117,67,327,67
2019,5,1,0,0,0,1,122,320,1,380,61,54,265,54
2019,5,1,0,1,0,0,42,192,2,259,70,34,157,34
2019,5,1,0,1,0,0,90,111,2,178,70,19,91,19
2019,5,1,0,0,0,0,242,184,2,251,70,33,150,33
2019,5,1,0,0,0,0,42,192,2,259,70,34,157,34
2019,5,1,0,0,0,0,183,150,2,217,70,27,123,27
2019,5,1,0,0,0,0,42,192,2,259,70,34,157,34
2019,5,1,0,0,0,0,72,590,1,707,59,100,489,100
2019,5,1,0,0,0,0,106,160,2,227,70,28,131,28
2019,5,1,0,0,0,0,207,91,2,158,70,16,74,16
2019,5,1,0,0,0,0,42,192,2,259,70,34,157,34
2019,5,1,0,0,1,0,207,91,2,121,70,16,74,16
2019,5,1,0,0,1,0,237,108,2,144,70,19,88,19
2019,5,1,0,0,1,0,42,192,2,259,70,34,157,34
2019,5,1,0,0,1,0,80,180,2,247,67,32,147,32
2019,5,1,0,0,1,0,138,285,2,352,70,51,233,51
2019,5,1,0,0,1,0,203,385,0,452,91,50,334,50
2019,5,1,0,0,1,0,106,160,2,227,70,28,131,28
2019,5,1,0,0,1,0,42,192,2,259,70,34,157,34
2019,6,1,0,0,0,1,80,180,2,247,67,32,147,32
2019,6,1,0,0,0,1,106,160,2,227,70,28,131,28
2019,6,1,0,0,0,1,80,180,2,247,67,32,147,32
2019,6,1,0,0,0,1,183,150,2,217,70,27,123,27
2019,6,1,0,0,0,1,80,180,2,247,67,32,147,32
2019,6,1,0,0,0,1,80,180,2,247,67,32,147,32
2019,6,1,0,0,0,1,42,192,2,259,70,34,157,34
2019,6,1,0,0,0,1,80,180,2,247,67,32,147,32
2019,6,1,0,0,0,1,80,360,2,427,67,64,295,32
2019,6,1,0,1,0,0,34,155,2,222,71,27,127,27
2019,6,1,0,1,0,0,42,192,2,259,70,34,157,34
2019,6,1,0,1,0,0,80,180,2,247,67,32,147,32
2019,6,1,0,1,0,0,80,180,2,247,67,32,147,32
2019,6,1,0,1,0,0,80,360,2,427,67,64,295,32
2019,6,1,0,1,0,0,80,360,2,427,67,64,295,32
2019,6,1,0,1,0,0,80,360,2,427,67,64,295,32
2019,6,1,0,1,0,0,80,360,2,427,67,64,295,32
2019,6,1,0,1,0,0,242,1656,2,1773,70,298,1357,33
2019,6,1,0,1,0,0,118,499,1,566,66,84,414,84
2019,6,1,0,1,0,0,240,88,2,155,70,15,72,15
2019,6,1,0,1,0,0,119,404,1,456,60,68,335,68
2019,6,1,0,1,0,0,118,499,1,563,66,84,414,84
2019,6,1,0,1,0,0,42,192,2,259,70,34,157,34
2019,6,1,0,1,0,0,183,150,2,217,70,27,123,27
2019,6,1,0,0,0,0,80,180,2,247,67,32,147,32
2019,6,1,0,0,0,0,237,108,2,175,70,19,88,19
2019,6,1,0,0,0,0,80,180,2,247,67,32,147,32
2019,6,1,0,0,0,0,80,180,2,247,67,32,147,32
2019,6,1,0,0,0,0,80,180,2,247,67,32,147,32
2019,6,1,0,0,0,0,72,590,1,707,59,100,489,100
2019,6,1,0,0,0,0,80,180,2,247,67,32,147,32
2019,6,1,0,0,0,0,80,180,2,247,67,32,147,32
2019,6,1,0,0,1,0,80,180,2,247,67,32,147,32
2019,6,1,0,0,0,1,122,320,1,387,61,54,265,54
2019,6,1,0,0,0,1,106,160,2,227,70,28,131,28
2019,6,1,0,1,0,0,180,1100,0,1217,35,143,957,143
2019,6,1,0,1,0,0,90,111,2,178,70,19,91,19
2019,6,1,0,1,0,0,80,180,2,247,67,32,147,32
2019,6,1,0,0,0,0,242,184,2,251,70,33,150,33
2019,6,1,0,0,1,0,80,180,2,247,67,32,147,32
2019,6,1,0,0,1,0,34,155,2,222,71,27,127,27
2019,6,1,0,0,0,1,242,184,2,251,70,33,150,33
2019,6,1,0,0,0,1,101,256,1,323,108,43,212,43
2019,6,1,0,1,0,0,135,142,2,209,83,25,116,25
2019,6,1,0,1,0,0,80,180,2,247,67,32,147,32
2019,6,1,0,1,0,0,106,160,2,227,70,28,131,28
2019,6,1,0,0,0,0,106,160,2,227,70,28,131,28
2019,6,1,0,0,0,0,2,285,1,352,4,48,236,48
2019,6,1,0,0,0,0,84,959,2,1076,80,172,786,172
2019,6,1,0,0,0,0,207,91,2,158,70,16,74,16
2019,6,1,0,0,0,0,207,91,2,127,70,16,74,16
2019,6,1,0,0,0,0,34,155,2,185,71,27,127,27
2019,6,1,0,0,0,0,118,499,1,566,66,84,414,84
2019,6,1,0,0,1,0,207,91,2,158,70,16,74,16
2019,6,1,0,0,0,1,212,129,2,196,70,23,105,23
2019,6,1,0,0,0,1,80,180,2,247,67,32,147,32
2019,6,1,0,0,0,1,138,285,2,352,70,51,233,51
2019,6,1,0,1,0,0,42,192,2,259,70,34,157,34
2019,6,1,0,1,0,0,42,192,2,259,70,34,157,34
2019,6,1,0,1,0,0,244,408,2,475,76,73,334,73
2019,6,1,0,1,0,0,240,88,2,155,70,15,72,15
2019,6,1,0,1,0,0,207,91,2,158,70,16,74,16
2019,6,1,0,0,1,0,42,192,2,259,70,34,157,34
2019,6,1,0,0,0,1,102,198,2,265,70,35,162,35
2019,6,1,0,0,0,1,240,88,2,155,70,15,72,15
2019,6,1,0,1,0,0,34,155,2,222,71,27,127,27
2019,6,1,0,1,0,0,122,320,1,387,61,54,265,54
2019,6,1,0,0,0,0,207,91,2,158,70,16,74,16
2019,6,1,0,0,0,0,139,180,2,247,70,32,147,32
2019,6,1,0,0,0,0,238,120,2,187,70,21,98,21
2019,6,1,0,0,0,0,80,180,2,247,67,32,147,32
2019,6,1,0,0,1,0,80,180,2,247,67,32,147,32
2019,6,0,0,0,0,1,80,180,2,247,67,32,147,32
2019,6,0,0,0,0,1,80,360,2,427,67,64,295,32
2019,6,0,0,1,0,0,207,91,2,158,70,16,74,16
2019,6,0,0,1,0,0,240,88,2,155,70,15,72,15
2019,6,0,0,1,0,0,242,184,2,251,70,33,150,33
2019,6,0,0,1,0,0,139,180,2,247,70,32,147,32
2019,6,0,0,0,0,0,138,285,2,352,70,51,233,51
2019,6,0,0,0,0,0,183,150,2,217,70,27,123,27
2019,6,0,0,0,0,0,242,184,2,251,70,33,150,33
2019,6,0,0,0,0,0,183,150,2,217,70,27,123,27
2019,6,0,0,0,1,0,166,998,1,1115,102,169,828,169
2019,6,0,0,0,1,0,166,1996,1,2113,102,339,1656,169
2019,6,0,0,0,0,1,23,220,2,287,71,39,180,39
2019,6,0,0,0,0,1,166,998,1,1115,102,169,828,169
2019,6,0,0,0,0,1,242,184,2,251,70,33,150,33
2019,6,0,0,0,0,1,166,998,1,1115,102,169,828,169
2019,6,0,0,1,0,0,122,320,1,387,61,54,265,54
2019,6,0,0,1,0,0,166,998,1,1115,102,169,828,169
2019,6,0,0,1,0,0,166,998,1,1115,102,169,828,169
2019,6,0,0,1,0,0,138,285,2,352,70,51,233,51
2019,6,0,0,1,0,0,166,998,1,1115,102,169,828,169
2019,6,0,0,1,0,0,34,155,2,222,71,27,127,27
2019,6,0,0,1,0,0,34,155,2,222,71,27,127,27
2019,6,0,0,1,0,0,166,998,1,1115,102,169,828,169
2019,6,0,0,1,0,0,135,142,2,209,83,25,116,25
2019,6,0,0,1,0,0,166,998,1,1115,102,169,828,169
2019,6,0,0,1,0,0,102,198,2,265,70,35,162,35
2019,6,0,0,0,0,0,105,145,2,212,70,26,118,26
2019,6,0,0,0,1,0,139,180,2,247,70,32,147,32
2019,6,0,0,0,1,0,34,155,2,222,71,27,127,27
2019,6,0,0,0,0,1,166,998,1,1115,102,169,828,169
2019,6,0,0,1,0,0,237,108,2,175,70,19,88,19
2019,6,0,0,1,0,0,201,200,0,267,26,26,174,26
2019,6,0,0,0,0,0,166,998,1,1115,102,169,828,169
2019,6,0,0,0,0,0,34,155,2,222,71,27,127,27
2019,6,0,0,0,0,0,166,998,1,1115,102,169,828,169
2019,6,0,0,0,0,0,166,998,1,1115,102,169,828,169
2019,6,0,0,0,1,0,102,198,2,265,70,35,162,35
2019,6,0,0,0,0,1,242,184,2,251,70,33,150,33
2019,6,0,0,1,0,0,34,155,2,222,71,27,127,27
2019,6,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,6,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,6,0,0,0,1,0,242,184,2,251,70,33,150,33
2019,6,0,0,0,1,0,34,155,2,222,71,27,127,27
2019,6,0,0,1,0,0,105,145,2,212,70,26,118,26
2019,6,0,0,0,0,0,131,310,0,377,119,40,269,40
2019,6,0,0,0,0,0,138,285,2,352,70,51,233,51
2019,6,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,6,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,6,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,6,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,6,0,0,0,1,0,42,192,2,259,70,34,157,34
2019,6,0,0,0,1,0,201,200,0,267,26,26,174,26
2019,6,0,0,1,0,0,201,200,0,267,26,26,174,26
2019,6,0,0,1,0,0,205,97,2,164,70,17,79,17
2019,6,0,0,1,0,0,42,192,2,259,70,34,157,34
2019,6,0,0,1,0,0,34,155,2,222,71,27,127,27
2019,6,0,0,0,0,0,242,184,2,251,70,33,150,33
2019,6,0,0,0,0,0,34,155,2,222,71,27,127,27
2019,6,0,0,0,0,0,201,200,0,267,26,26,174,26
2019,6,0,0,0,0,0,34,155,2,222,71,27,127,27
2019,6,0,0,0,1,0,205,97,2,164,70,17,79,17
2019,6,0,0,0,1,0,237,108,2,147,70,19,88,19
2019,6,0,0,0,1,0,34,155,2,182,71,27,127,27
2019,6,0,0,0,0,1,42,192,2,259,70,34,157,34
2019,6,0,0,1,0,0,242,184,2,251,70,33,150,33
2019,6,0,0,1,0,0,34,310,2,377,71,55,254,27
2019,6,0,0,1,0,0,122,320,1,387,61,54,265,54
2019,6,0,0,0,0,0,192,430,1,497,106,73,356,73
2019,6,0,0,0,0,0,34,155,2,222,71,27,127,27
2019,6,0,0,0,0,0,205,97,2,164,70,17,79,17
2019,6,0,0,0,0,0,138,285,2,352,70,51,233,51
2019,6,0,0,0,0,0,138,285,2,352,70,51,233,51
2019,6,0,0,0,0,0,138,285,2,352,70,51,233,51
2019,6,0,0,0,0,0,135,142,2,209,83,25,116,25
2019,6,0,0,0,0,0,34,155,2,222,71,27,127,27
2019,6,0,0,0,1,0,138,285,2,352,70,51,233,51
2019,6,0,0,0,1,0,192,430,1,497,106,73,356,73
2019,6,0,0,0,1,0,138,285,2,352,70,51,233,51
2019,6,0,0,0,1,0,250,149,2,216,116,26,122,26
2019,6,0,0,0,1,0,34,155,2,222,71,27,127,27
2019,6,0,0,0,1,0,138,285,2,352,70,51,233,51
2019,6,0,0,0,1,0,138,285,2,352,70,51,233,51
2019,6,0,0,0,1,0,250,149,2,216,116,26,122,26
2019,6,0,0,0,1,0,250,149,2,216,116,26,122,26
2019,6,0,0,0,1,0,250,149,2,216,116,26,122,26
2019,6,0,0,0,1,0,240,88,2,155,70,15,72,15
2019,6,0,0,0,0,1,240,88,2,155,70,15,72,15
2019,6,0,0,0,0,1,250,149,2,216,116,26,122,26
2019,6,0,0,0,0,1,34,155,2,222,71,27,127,27
2019,6,0,0,0,0,1,250,149,2,216,116,26,122,26
2019,6,0,0,0,0,1,135,142,2,209,83,25,116,25
2019,6,0,0,0,0,1,34,155,2,222,71,27,127,27
2019,6,0,0,0,0,1,122,320,1,385,61,54,265,54
2019,6,0,0,0,0,1,125,330,1,395,46,56,273,56
2019,6,0,0,0,0,1,212,129,2,196,70,23,105,23
2019,6,0,0,0,0,1,42,192,2,259,70,34,157,34
2019,6,0,0,1,0,0,23,220,2,270,71,39,180,39
2019,6,0,0,0,0,0,250,149,2,199,116,26,122,26
2019,6,0,0,1,0,0,105,145,2,195,70,26,118,26
